-1.782114210289576022e+02,-1.960365127361481541e+02,-1.403874381529835205e+02,-1.716161442574916975e+02,1.215140138695708174e+02,7.746867856576741040e+00,1.515821627302297827e+02,3.584191539001368199e+01,6.833084015793153299e+01,1.498229881321005763e+01,1.145743214463031734e+02,-5.458016624096433844e+01,7.964187716208454049e+01,8.989121174803437953e+01,4.255268462418709419e+01,-8.055982417601309464e+01,6.562164904782017061e+01,7.734359176563047811e+01,8.618994919187342418e+01,1.798364968176102607e+01,4.919313314280595506e+01,-5.277289913640630914e+01,5.277289913640630914e+01,2.270191834780044715e+01,-1.619479326328796276e+01,-7.621940915012339701e+01,9.517531199600267655e+01,-3.057625646071868175e+01
-3.078197272318358841e+02,-3.832197636067928102e+02,-3.376887025842036110e+02,-2.506336495271281422e+02,-7.756213651249201035e+00,-5.422807499603718639e+01,2.129666749102401724e+01,3.982435043334853653e+00,5.256218473687041204e+00,-6.673933107702661971e+01,8.911336112490246819e+01,-2.339149981755614505e+01,1.207473621489668858e+02,9.517893008615403971e+01,6.382902693628064128e+01,4.622284993705669365e+01,1.273832010928273917e+02,6.736377347329106158e+01,7.604995516930007682e+01,5.908913466864336783e+01,2.778747250499039296e+02,1.847051469774220891e+02,3.271919746457191422e+02,2.470502879025342793e+02,2.159305768438395035e+02,2.625335204059805960e+02,3.018417037587513505e+02,1.936496242512183414e+02
3.850862174681671490e+02,3.756312534363613054e+02,3.149231720729089830e+02,4.160765511854294800e+02,5.765452147428572971e+02,4.828880963932835471e+02,4.572519784837509746e+02,4.765647268524041351e+02,4.204974778949633105e+02,3.364207097148076286e+02,5.066731103958740050e+02,3.716649415456142833e+02,4.650057989141065491e+02,4.811823687688898872e+02,3.616978193055903148e+02,3.420490895342195472e+02,4.361909613178635254e+02,3.667583222434735717e+02,3.396897997562070373e+02,4.187621283038639035e+02,4.055109623934004617e+02,2.585872057683909588e+02,3.535784242139222897e+02,3.058081942144883669e+02,4.210646248454870602e+02,2.286582274503701910e+02,3.344732393002379922e+02,2.344179661988432315e+02
2.804025855350731717e+02,3.503362195349228045e+02,3.250411856334843606e+02,4.605238978996000014e+02,5.144955055328637172e+02,3.847611035433114921e+02,3.820872696919014970e+02,4.022259393768202358e+02,3.574228562107188054e+02,2.383547538465236357e+02,3.539073484674697738e+02,2.105234983580052983e+02,3.057220445899374681e+02,2.802490719203424874e+02,2.021252519648886903e+02,1.571576897859927726e+02,2.817870812053454301e+02,1.721518655428549209e+02,2.332198625191869041e+02,1.926819608760110043e+02,2.353293126020717239e+02,2.110915965456252508e+01,1.688732772365002006e+02,1.509009866647911906e+02,2.699132210547993509e+02,3.105235187597619984e+01,1.332454367944037301e+02,4.586438469107802263e+01
-1.084223330735616315e+02,-1.555644584938465869e+02,-6.956134322895579203e+01,-4.321269819433243953e+01,1.008307774662396241e+02,9.038012499339531303e+01,7.140647335225699521e+01,7.301130912780564586e+01,3.153731084212224545e+01,-5.039500509897928282e+01,8.911336112490246819e+01,5.458016624096433844e+01,8.478006278544484076e+01,1.639192684817097359e+02,1.170198827165145019e+02,4.622284993705669365e+01,1.479703851078297987e+02,7.484863719254562398e+00,2.281498655079002447e+02,1.053328052788860134e+02,9.173854559063812530e+01,-5.277289913640631269e+00,2.902509452502347358e+02,1.081679638924609463e+02,2.267271056860314786e+02,2.822941079634199824e+00,1.876313293635481330e+02,7.134459840834360023e+01
1.208846702084537696e+02,1.226809144219765813e+02,1.176219076416888925e+02,1.592696590591109782e+02,3.645420416087124522e+02,3.537736321170045244e+02,2.868786385555588367e+02,3.225772385101231521e+02,2.628109236843520762e+02,2.492509711652218698e+02,3.386307722746294075e+02,2.521083869225495562e+02,2.954456733432168676e+02,4.071543120352145024e+02,3.191451346814031922e+02,2.680925296349288374e+02,3.384018372466020423e+02,2.120711387122125871e+02,3.701097818239270509e+02,2.697547452264153662e+02,3.523291968336102400e+02,1.952597268047033481e+02,4.696788023140161954e+02,3.645661005264424830e+02,4.534542113720629573e+02,1.270323485835389903e+02,3.888591318693823382e+02,2.904744363768274980e+02
2.804025855350731717e+02,3.908082737772243718e+02,3.958672805575120606e+02,4.160765511854294800e+02,4.627874145245356772e+02,5.138755678195905148e+02,3.670543279335316242e+02,4.500151598968384405e+02,2.996044530001613566e+02,3.200763837367603060e+02,2.978932357603882792e+02,2.261178315697094092e+02,2.903074877198565673e+02,3.754280020064965129e+02,3.776550760396604574e+02,1.677229126287485883e+02,2.972274692165972283e+02,1.721518655428549209e+02,2.687098415981936341e+02,2.748929308497756665e+02,2.566020188259878410e+02,8.443663861825010031e+01,2.374780461138284124e+02,2.363670322094517076e+02,1.673461970539756294e+02,5.363588051304979842e+01,2.039470971342914538e+02,6.115251292143736350e+01
-2.529854438383104593e+02,-1.656824720544219929e+02,-2.213315466375866265e+02,-1.370459857020257459e+02,-9.048915926457401326e+01,-2.840518214078138470e+01,-5.386804130082546038e+01,-6.504643904113594033e+01,-9.461193252636674345e+01,-1.103242003518195133e+02,-1.502196658962641607e+02,-1.845329430051651514e+02,-1.156091765256065997e+02,-5.816490171931636155e+01,6.914811251430403161e+01,-1.333859383897921589e+02,-6.819504704969547504e+01,-1.222527740811578525e+02,-1.318199222934534589e+02,-2.826002092848161240e+01,-9.439763386862765060e+01,-2.216461763729065240e+02,-1.213776680137345210e+02,-1.215220335088141468e+02,-2.699132210547993793e+01,-9.315705562792859951e+01,-2.447365165611497417e+01,-1.426891968166872005e+02
-5.358804968003620672e+01,-1.403874381529835205e+02,-1.909775059558604653e+02,-1.864319264955485096e+02,-6.980592286124281998e+01,2.324060356973022223e+01,2.630764807714731646e+01,-3.318695869445711111e+01,6.833084015793153299e+01,5.311905942865384134e+01,2.800705635354077572e+01,2.858961088812417728e+01,1.156091765256065997e+02,1.797824234960687591e+02,2.499970221670991748e+02,1.148967984149694956e+02,1.170896090853261882e+02,6.237386432712135331e+01,1.368899193047401468e+02,1.258855477723271861e+02,2.619201953819668347e+02,1.424868276682970532e+02,2.480326259411096714e+02,2.043172651302040208e+02,4.102680960032950566e+02,2.681794025652490063e+02,2.964031145018369102e+02,1.681694105339527709e+02
5.097095888170885587e+02,4.515163551406766942e+02,3.908082737772243718e+02,4.210151452647817791e+02,4.576166054237028789e+02,4.983818321064370025e+02,4.873178620004907771e+02,4.553250732879516249e+02,5.098531919476429835e+02,4.998639694952810260e+02,3.895526929174308179e+02,4.392403854629987450e+02,4.033475714337830027e+02,4.547437770782915436e+02,4.255268462418709419e+02,3.895925923266207178e+02,4.928057173591201376e+02,3.917078679743220846e+02,3.751797788352137104e+02,3.982093858104227024e+02,5.065563169570018545e+02,4.380150628321724184e+02,4.591242224867349364e+02,4.713986574572680865e+02,4.966403267408308579e+02,4.319099851840325641e+02,3.888591318693823382e+02,2.853783936333744009e+02
2.205833672875909031e+02,3.655132398757859278e+02,2.036250229065796873e+02,3.222432636777361949e+02,2.714674777937220256e+02,1.833425392723162020e+02,2.868786385555588367e+02,1.261104430389370350e+02,2.470422682632909357e+02,1.675293412749851711e+02,6.874459286778190403e+01,1.169574990877807181e+02,1.001946196555257131e+02,1.480561134673507411e+02,1.276580538725612826e+02,1.201794098363474035e+02,1.994383451453358305e+02,1.172628649349881442e+02,1.926598864288935431e+02,1.413001046424080585e+02,5.451130969878497723e+01,-7.388205879096884132e+01,6.332747896368757523e+01,5.475168542704813746e+01,4.858437978986388828e+01,-5.928176267231819452e+01,9.517531199600267655e+01,-4.586438469107802263e+01
-2.779101181080947640e+02,-2.415675737587373817e+02,-3.528657229250666774e+02,-2.210020850510144612e+02,-2.456134322895580340e+02,-3.227861606906975567e+02,-1.490766724371681278e+02,-2.721330612945483267e+02,-1.734552096316723464e+02,-2.410788081761981800e+02,-2.775244675032677151e+02,-2.417121647814134917e+02,-1.875437752526507040e+02,-1.639192684817097359e+02,-7.446719809232740772e+01,-1.492337726539258824e+02,-7.334184305344606969e+01,-1.072830466426487277e+02,0.000000000000000000e+00,-1.618528471358492311e+02,-1.635339290963549388e+02,-2.427553360274690419e+02,-1.266549579273751505e+02,-1.268636613553554326e+02,-1.349566105273996754e+02,-2.004288166540281964e+02,-8.157883885371656874e+00,-2.089377524815776610e+02
-4.860311482607934863e+01,-1.897127542607885431e+01,-1.454464449332712093e+02,-9.753723306720750941e+01,-3.878106825624600873e+01,-1.420259107039069306e+02,4.635157042164050978e+01,-4.911669886779652927e+01,-1.576865542106112272e+01,-6.129122241767750978e+01,-1.349430897034237375e+02,-9.616505480550858920e+01,-5.395094904528308177e+01,6.874033839555569614e+01,1.595725673407016032e+01,6.207068420119041718e+01,-6.433495004688252195e+00,-3.243440945010310372e+01,8.111995218058675050e+01,2.312183530512131924e+01,1.502384877064073692e+02,4.221831930912505015e+01,1.688732772365002006e+02,2.150005208232865641e+02,2.375236345282234538e+02,1.157405842650021981e+02,2.583329897034358282e+02,1.070168976125153932e+02
3.152971295127711642e+02,5.021064229435536390e+02,3.199821788531966718e+02,3.765677985506112577e+02,4.059085144153748956e+02,4.260777321117207634e+02,4.572519784837509746e+02,2.960276715545574575e+02,2.996044530001613566e+02,2.655952971432691925e+02,1.247587055748634555e+02,3.092876086987978965e+02,2.440638171096139217e+02,2.961122269347014822e+02,3.031878779473330496e+02,3.156360324273300080e+02,2.817870812053454301e+02,2.370206844430611568e+02,3.244798087223470020e+02,3.108602302132977115e+02,2.831929016058829234e+02,2.427553360274690419e+02,2.902509452502347358e+02,2.844416828283232235e+02,3.724802450556231292e+02,1.439699950613441786e+02,2.365786326757780671e+02,1.324971113297809495e+02
6.231168567446070838e+00,2.592740974897443493e+02,1.075038940811135006e+02,6.049777747206541534e+01,2.145885776845612440e+02,1.885071178433673538e+02,1.515821627302297827e+02,9.956087608337134043e+01,1.314054618421760381e+02,4.767095076930472430e+01,-5.856020873922162195e+01,1.481461655111889115e+02,5.395094904528308177e+01,1.533438318054704155e+02,1.595725673407015961e+02,1.518750783646148648e+02,2.097319371528370198e+02,1.322325923734972548e+02,2.839198326320536125e+02,2.492020027329742220e+02,4.919313314280595506e+01,4.221831930912505015e+01,5.277289913640631269e+00,6.677034808176601999e+00,4.858437978986388828e+01,-1.100947021057337878e+02,-2.447365165611497417e+01,-1.019208548690622820e+02
-4.125033591649298614e+02,-1.960365127361481541e+02,-3.073346619024774213e+02,-3.345897488761168574e+02,-2.766382868945548807e+02,-3.899256821143626439e+02,-2.893841288486204917e+02,-3.783313291168111050e+02,-2.102487389474816553e+02,-2.901117861103401765e+02,-3.691839246603102538e+02,-2.573064979931176026e+02,-2.337874458628933496e+02,-2.538104802297441154e+02,-1.808489096527951574e+02,-2.337555553959724080e+02,-1.968649471434605118e+02,-1.821316838351943375e+02,-9.125994620316009787e+01,-8.991824840880512681e+01,-5.185222142079546614e+01,-1.635959873228595711e+02,-1.794278570637814596e+02,-1.268636613553554326e+02,-1.133635528430157393e+02,-2.399499917689069832e+02,-3.535083016994384764e+01,-2.293219234553901344e+02
-1.034373982196047734e+02,2.150077881622269871e+01,-1.960365127361481541e+02,-1.074144212259120650e+02,-9.048915926457401326e+01,-2.401529035538789856e+02,-1.490766724371681278e+02,-1.871744470367381155e+02,-9.986815100005378554e+01,-1.484609609672633042e+02,-4.837582461066133988e+01,-1.481461655111889115e+02,-1.413001046424080585e+02,-1.586315501435900615e+02,-6.382902693628064128e+01,-3.829893280498983188e+01,-1.299565990947026819e+02,-1.122729557888184360e+02,-9.125994620316009787e+01,-8.991824840880512681e+01,5.982948625476399940e+01,-4.749560922276567965e+01,-5.277289913640631269e+00,-6.810575504340134501e+01,5.938090863205586345e+01,-4.798999835378139522e+01,7.342095496834491541e+01,-1.426891968166872005e+02
3.452067386365122843e+02,3.655132398757859278e+02,2.592740974897443493e+02,2.284099761700428814e+02,2.662966686928892273e+02,1.626842249881115663e+02,2.016919685914627678e+02,1.261104430389370350e+02,1.629427726842982906e+02,1.402887979782396144e+02,2.622478913104272351e+02,5.458016624096433844e+01,1.258855477723271861e+02,8.989121174803437953e+01,1.702107384967483767e+02,1.360272441004811412e+02,6.047485304406956885e+01,1.022931374964790194e+02,1.368899193047401468e+02,1.618528471358492311e+02,1.555566642623863913e+02,7.388205879096884132e+01,1.002685083591719888e+02,1.615842423578737623e+02,1.025670240008237641e+02,5.928176267231819452e+01,7.885954422525935570e+01,-6.115251292143736350e+01
1.607641490401086060e+02,1.378579347628396761e+02,2.592740974897443493e+02,1.246995005036450408e+02,1.783929139787316274e+02,1.110384392775999487e+02,1.064833374551200933e+02,3.584191539001368199e+01,1.681989911579853185e+02,5.856716808800295127e+01,2.215103547961861352e+02,9.096694373494057118e+01,2.029583321227315764e+02,1.639192684817097359e+02,2.553161077451225651e+02,1.677229126287485883e+02,2.817870812053454301e+02,1.222527740811578525e+02,2.889898296433402720e+02,3.211366014600183121e+02,8.110219247868008097e+01,1.213776680137345210e+02,1.899824368910627186e+02,1.028263360459196605e+02,1.133635528430157393e+02,1.270323485835389903e+02,7.885954422525935570e+01,2.038417097381245568e+01
-2.779101181080947640e+02,-2.618036008798881653e+02,-2.466265805390250989e+02,-2.160634909716621905e+02,-1.990761503820628491e+02,-2.504820606959812892e+02,-2.192304006428942955e+02,-2.508934077300957881e+02,-1.839676465790464306e+02,-2.955598947696893219e+02,-8.402116906062232715e+01,-1.533442765817569580e+02,-1.567146615124889308e+02,-2.062210151866671026e+02,-9.574354040442096903e+01,-1.069728812829026339e+02,3.860097002812951317e+00,-2.120711387122125871e+02,-2.534998505643336131e+01,3.339820655184190912e+01,-7.312492764471156192e+01,-1.635959873228595711e+02,-8.443663861825010031e+01,-5.742249935031877328e+01,-9.177049515863178897e+01,-6.492764483158659061e+01,-6.254377645451604195e+01,-1.528812823035934230e+02
-6.854285424190678100e+01,-1.353284313726958317e+02,-2.061545262967235317e+02,-1.568003620194348571e+02,-8.531835016374121494e+01,-1.988362749854696858e+02,-1.641096141955380290e+02,-2.296537541656432211e+02,-2.312736128422298236e+02,-3.445928727038312900e+02,-1.349430897034237375e+02,-2.677027201342536387e+02,-2.029583321227315764e+02,-2.379473252153851206e+02,-2.021252519648886903e+02,-1.809294411821933295e+02,-2.277457231659641366e+02,-3.018895033432673358e+02,-2.332198625191869041e+02,-1.926819608760110043e+02,-1.688521056523339610e+02,-2.691417855956722178e+02,-1.319322478410157942e+02,-6.810575504340134501e+01,-1.619479326328796276e+02,-2.004288166540281964e+02,-1.332454367944037301e+02,-2.089377524815776610e+02
1.657490838940654783e+02,5.691382627823655582e+01,-1.391226864579115841e+01,4.568199523400857487e+01,1.628804866762332324e+02,8.521554642234414700e+01,5.136255100776380544e+01,-2.787704530334397646e+01,-5.256218473687041381e+01,-7.763554839572483957e+01,5.346801667494148091e+01,-3.898583302926024174e+01,-6.422732029200366810e+01,-5.816490171931636155e+01,7.978628367035079805e+01,-5.942937849050146326e+01,3.988766902906716183e+01,-7.235368261946076984e+01,6.083996413544006288e+01,-2.312183530512131924e+01,6.647720694973777711e+00,-1.530414074955783121e+02,7.388205879096884132e+01,5.475168542704813746e+01,-5.398264421095987586e+01,-1.411470539817099912e+01,-8.157883885371656874e+00,-4.076834194762491137e+01
-1.333470073433458936e+02,-8.979737035010657564e+01,-1.353284313726958317e+02,-1.222302034639688912e+02,-2.585404550416400493e+00,-1.781779607012650501e+02,-1.440656918510448179e+02,-2.243438407745300935e+02,-1.681989911579853185e+02,-2.029420475607544176e+02,-1.094821293820230323e+02,-1.585423876523249760e+02,-1.618528471358492311e+02,-1.956455785104277538e+02,-1.117007971384911258e+02,-8.055982417601309464e+01,1.930048501406475481e+01,-6.736377347329106158e+01,9.632994321444677155e+01,-2.312183530512131924e+01,-4.121586830883742181e+01,-1.002685083591719888e+02,4.749560922276567965e+01,1.201866265471788253e+01,-1.673461970539756294e+02,2.822941079634199824e+00,6.798236571143047513e+01,-4.586438469107802263e+01
-1.283620724893890497e+02,-1.100333974712573450e+02,-1.758004856149973705e+02,-9.259863898785522451e+01,-8.014754106290841662e+01,-1.368613321328557504e+02,-1.641096141955380290e+02,-1.818645336456249879e+02,-1.208930248948019539e+02,-2.138382648794526233e+02,-1.502196658962641607e+02,-2.261178315697094092e+02,-1.772674040059301035e+02,-2.115087335247867486e+02,-1.223389682945378922e+02,-5.414676706912355542e+01,-1.145162110834508837e+02,-1.621720472505155044e+02,-1.013999402257334381e+01,-8.991824840880512681e+01,-1.422612228724388501e+02,-1.424868276682970532e+02,-9.499121844553135929e+01,-1.161804056622728751e+02,-2.051340480016475283e+02,-5.363588051304979842e+01,-1.006139012529171168e+02,-7.134459840834360023e+01
6.605038681492834485e+01,8.220886017967502823e+01,6.323758475359618103e+00,2.098902483724718593e+01,6.463511376041000744e+01,2.324060356973022223e+01,3.131862866327061568e+01,5.708156895446623480e+01,5.781840321055745591e+01,-1.770635314288461259e+01,-2.546096032140070520e+00,-1.065612769466446537e+02,-3.339820655184190912e+01,-1.480561134673507411e+02,7.446719809232740772e+01,-1.320652855344476961e+00,5.532805704031896710e+01,-4.241422774244252025e+01,4.055997609029337525e+01,-1.310237333956874863e+02,2.260225036291084422e+01,-1.583186974092189416e+02,-7.915934870460947081e+01,-1.001555221226490318e+02,-3.238958652657592552e+01,-6.492764483158659061e+01,-1.114910797667459832e+02,-8.663272663870293400e+01
8.599012623075577721e+01,-1.897127542607885431e+01,5.185481949794886702e+01,1.605043075789490459e+01,6.980592286124281998e+01,3.356976071183254362e+01,6.263725732654123135e+00,-7.035635243224908209e+01,4.204974778949632963e+01,-8.853176571442305942e+01,-3.309924841782091676e+01,-1.013631658760766356e+02,-2.312183530512131924e+01,-1.427683951292310667e+02,7.978628367035079805e+01,2.509240425154506227e+01,8.106203705907198298e+01,-6.237386432712135331e+01,2.534998505643336131e+01,-6.936550591536395416e+01,7.046583936672203663e+01,-5.805018905004694574e+01,7.915934870460947081e+01,-6.276412719686005914e+01,7.017743747424783862e+01,-2.822941079634199824e+00,-5.710518719760160167e+01,-3.567229920417180011e+01
-7.851272394982048297e+01,-2.213315466375866265e+02,-2.908928898665424256e+01,-1.222302034639688912e+02,-6.463511376041000744e+01,-7.488638928024182917e+01,-6.890098305919535449e+01,-1.393852265167198823e+02,-6.833084015793153299e+01,-1.157723090111686304e+02,-1.247587055748634555e+02,-1.637404987228930224e+02,-4.881276342192278150e+01,-1.533438318054704155e+02,0.000000000000000000e+00,-7.527721275463518680e+01,3.988766902906716183e+01,-1.072830466426487277e+02,5.069997011286672262e+01,-2.826002092848161240e+01,8.110219247868008097e+01,-4.749560922276567965e+01,6.860476887732821183e+01,-1.268636613553554326e+02,1.025670240008237641e+02,5.928176267231819452e+01,5.710518719760160167e+01,3.057625646071868175e+01
-1.532867467591733259e+02,-2.213315466375866265e+02,-1.100333974712573450e+02,-1.568003620194348571e+02,-8.531835016374121494e+01,-9.038012499339531303e+01,-1.440656918510448179e+02,-9.159600599670163490e+01,-1.156368064211149118e+02,-1.266685263298668502e+02,-1.654962420891045838e+02,-1.585423876523249760e+02,-1.515764758891286590e+02,-2.220841702010260974e+02,-3.723359904616370386e+01,-1.703642183394375138e+02,9.006893006563553072e+00,-1.022931374964790194e+02,-5.069997011286672262e+01,-7.450369153872425443e+01,3.855678003084791072e+01,-1.794278570637814596e+02,-1.055457982728126183e+02,-2.016464512069333637e+02,5.398264421095987586e+01,-1.383241129020757967e+02,-1.169296690236604235e+02,-1.019208548690622820e+02
-1.532867467591733259e+02,-1.808594923952850593e+02,-1.201514110318327369e+02,-2.012477087336053501e+02,-1.577096775754004341e+02,-1.316967535618045986e+02,-2.142194200567710141e+02,-1.446951399078330098e+02,-1.839676465790464306e+02,-2.465269168355472971e+02,-2.775244675032677151e+02,-3.144857197693659714e+02,-2.646165596030551228e+02,-2.961122269347014822e+02,-1.648916529187249864e+02,-2.918642810311293943e+02,-1.814245591322087137e+02,-2.519904118815702532e+02,-1.419599163160268063e+02,-1.721292183825698316e+02,-2.167156946561451605e+02,-3.060828149911566243e+02,-3.588557141275629192e+02,-3.512120309100892541e+02,-1.511514037906876524e+02,-3.641593992728117541e+02,-3.018417037587513505e+02,-2.955704791202805950e+02
-4.860311482607934863e+01,-1.049743906909696562e+02,-3.920730254722963082e+01,-1.271687975433211761e+02,-1.163432047687380191e+02,-1.626842249881115663e+02,-1.139998083343050439e+02,-1.500050532989461658e+02,-1.314054618421760381e+02,-8.308365705507395660e+01,-1.604040500248244427e+02,-2.053253872874372803e+02,-1.515764758891286590e+02,-1.216175217767523833e+02,-1.063817115604677355e+01,-1.069728812829026339e+02,-2.702067901969066099e+01,-8.233350091180018637e+01,-1.013999402257334381e+01,2.312183530512131924e+01,-9.439763386862765060e+01,-1.794278570637814596e+02,-1.635959873228595711e+02,-1.215220335088141468e+02,-1.079652884219197517e+01,-1.665535236984177914e+02,-1.114910797667459832e+02,-2.548021371726557049e+01
